진료년도,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2018,부산,부산남구,남,100세 이상,0,0,0
2018,부산,부산남구,여,0~9세,0,0,0
2018,부산,부산남구,여,10~19세,0,0,0
2018,부산,부산남구,여,20~29세,0,0,0
2018,부산,부산남구,여,30~39세,0,0,0
2018,부산,부산남구,여,40~49세,0,0,0
2018,부산,부산남구,여,50~59세,0,0,0
2018,부산,부산남구,여,60~69세,64,2265,174501570
2018,부산,부산남구,여,70~79세,455,27860,2128880050
2018,부산,부산남구,여,80~89세,851,100361,7592508380
2018,부산,부산남구,여,90~99세,235,36031,2723120230
2018,부산,부산남구,여,100세 이상,0,0,0
2018,부산,부산동구,남,0~9세,0,0,0
2018,부산,부산동구,남,10~19세,0,0,0
2018,부산,부산동구,남,20~29세,0,0,0
2018,부산,부산동구,남,30~39세,0,0,0
2018,부산,부산동구,남,40~49세,0,0,0
2018,부산,부산동구,남,50~59세,23,328,29865050
2018,부산,부산동구,남,60~69세,130,2488,182437480
2018,부산,부산동구,남,70~79세,345,8927,655077190
2018,부산,부산동구,남,80~89세,267,7539,533837390
2018,부산,부산동구,남,90~99세,30,2363,172730660
2018,부산,부산동구,남,100세 이상,0,0,0
2018,부산,부산동구,여,0~9세,0,0,0
2018,부산,부산동구,여,10~19세,0,0,0
2018,부산,부산동구,여,20~29세,0,0,0
2018,부산,부산동구,여,30~39세,0,0,0
2018,부산,부산동구,여,40~49세,0,0,0
2018,부산,부산동구,여,50~59세,23,99,5316530
2018,부산,부산동구,여,60~69세,177,2070,139353820
2018,부산,부산동구,여,70~79세,686,15029,1072623770
2018,부산,부산동구,여,80~89세,860,48881,3586506490
2018,부산,부산동구,여,90~99세,206,23503,1729872500
2018,부산,부산동구,여,100세 이상,0,0,0
2018,부산,부산동래구,남,0~9세,0,0,0
2018,부산,부산동래구,남,10~19세,0,0,0
2018,부산,부산동래구,남,20~29세,0,0,0
2018,부산,부산동래구,남,30~39세,0,0,0
2018,부산,부산동래구,남,40~49세,0,0,0
2018,부산,부산동래구,남,50~59세,16,1464,115564330
2018,부산,부산동래구,남,60~69세,109,7480,565350990
2018,부산,부산동래구,남,70~79세,359,24183,1834782630
2018,부산,부산동래구,남,80~89세,414,34730,2600518780
2018,부산,부산동래구,남,90~99세,85,10005,737952610
2018,부산,부산동래구,남,100세 이상,0,0,0
2018,부산,부산동래구,여,0~9세,0,0,0
2018,부산,부산동래구,여,10~19세,0,0,0
2018,부산,부산동래구,여,20~29세,0,0,0
2018,부산,부산동래구,여,30~39세,0,0,0
2018,부산,부산동래구,여,40~49세,0,0,0
2018,부산,부산동래구,여,50~59세,19,967,84978370
2018,부산,부산동래구,여,60~69세,117,5353,412851960
2018,부산,부산동래구,여,70~79세,687,40804,3023514550
2018,부산,부산동래구,여,80~89세,1519,174257,13098618360
2018,부산,부산동래구,여,90~99세,510,83895,6261940670
2018,부산,부산동래구,여,100세 이상,20,2620,196609370
2018,부산,부산진구,남,0~9세,0,0,0
2018,부산,부산진구,남,10~19세,0,0,0
2018,부산,부산진구,남,20~29세,0,0,0
2018,부산,부산진구,남,30~39세,0,0,0
2018,부산,부산진구,남,40~49세,0,0,0
2018,부산,부산진구,남,50~59세,20,520,35912580
2018,부산,부산진구,남,60~69세,140,7394,564027620
2018,부산,부산진구,남,70~79세,497,16369,1340627460
2018,부산,부산진구,남,80~89세,444,21573,1613386240
2018,부산,부산진구,남,90~99세,54,3869,276401170
2018,부산,부산진구,남,100세 이상,0,0,0
2018,부산,부산진구,여,0~9세,0,0,0
2018,부산,부산진구,여,10~19세,0,0,0
2018,부산,부산진구,여,20~29세,0,0,0
2018,부산,부산진구,여,30~39세,0,0,0
2018,부산,부산진구,여,40~49세,0,0,0
2018,부산,부산진구,여,50~59세,37,572,43004120
2018,부산,부산진구,여,60~69세,242,4003,311707760
2018,부산,부산진구,여,70~79세,1037,45250,3284756020
2018,부산,부산진구,여,80~89세,1421,123009,9105977590
2018,부산,부산진구,여,90~99세,341,49495,3651766480
2018,부산,부산진구,여,100세 이상,0,0,0
2018,부산,부산북구,남,0~9세,0,0,0
2018,부산,부산북구,남,10~19세,0,0,0
2018,부산,부산북구,남,20~29세,0,0,0
2018,부산,부산북구,남,30~39세,0,0,0
2018,부산,부산북구,남,40~49세,0,0,0
2018,부산,부산북구,남,50~59세,20,2371,170359070
2018,부산,부산북구,남,60~69세,74,8085,586232330
2018,부산,부산북구,남,70~79세,239,17972,1288251370
2018,부산,부산북구,남,80~89세,307,28113,1994664690
2018,부산,부산북구,남,90~99세,57,6425,462767040
2018,부산,부산북구,남,100세 이상,0,0,0
2018,부산,부산북구,여,0~9세,0,0,0
2018,부산,부산북구,여,10~19세,0,0,0
2018,부산,부산북구,여,20~29세,0,0,0
2018,부산,부산북구,여,30~39세,0,0,0
2018,부산,부산북구,여,40~49세,0,0,0
2018,부산,부산북구,여,50~59세,11,402,29498350
2018,부산,부산북구,여,60~69세,82,4478,330377580
2018,부산,부산북구,여,70~79세,587,40886,2982876030
2018,부산,부산북구,여,80~89세,1257,140749,10173238310
2018,부산,부산북구,여,90~99세,409,57471,4214407980
2018,부산,부산북구,여,100세 이상,0,0,0
2018,부산,부산서구,남,0~9세,0,0,0
2018,부산,부산서구,남,10~19세,0,0,0
2018,부산,부산서구,남,20~29세,0,0,0
2018,부산,부산서구,남,30~39세,0,0,0
2018,부산,부산서구,남,40~49세,0,0,0
2018,부산,부산서구,남,50~59세,31,515,36517450
2018,부산,부산서구,남,60~69세,198,3501,288643220
2018,부산,부산서구,남,70~79세,498,8768,709569000
2018,부산,부산서구,남,80~89세,379,9310,705982350
2018,부산,부산서구,남,90~99세,43,1886,145370980
2018,부산,부산서구,남,100세 이상,0,0,0
2018,부산,부산서구,여,0~9세,0,0,0
2018,부산,부산서구,여,10~19세,0,0,0
2018,부산,부산서구,여,20~29세,0,0,0
2018,부산,부산서구,여,30~39세,0,0,0
2018,부산,부산서구,여,40~49세,0,0,0
2018,부산,부산서구,여,50~59세,67,763,78488540
2018,부산,부산서구,여,60~69세,318,2379,224275930
2018,부산,부산서구,여,70~79세,901,17391,1377940080
2018,부산,부산서구,여,80~89세,1122,65489,4941844090
2018,부산,부산서구,여,90~99세,240,27433,2059267210
2018,부산,부산서구,여,100세 이상,0,0,0
2018,부산,부산영도구,남,0~9세,0,0,0
2018,부산,부산영도구,남,10~19세,0,0,0
2018,부산,부산영도구,남,20~29세,0,0,0
2018,부산,부산영도구,남,30~39세,0,0,0
2018,부산,부산영도구,남,40~49세,0,0,0
2018,부산,부산영도구,남,50~59세,0,0,0
2018,부산,부산영도구,남,60~69세,37,2900,219861010
2018,부산,부산영도구,남,70~79세,167,6919,514060620
2018,부산,부산영도구,남,80~89세,161,11862,877060630
2018,부산,부산영도구,남,90~99세,18,1753,132313790
2018,부산,부산영도구,남,100세 이상,0,0,0
2018,부산,부산영도구,여,0~9세,0,0,0
2018,부산,부산영도구,여,10~19세,0,0,0
2018,부산,부산영도구,여,20~29세,0,0,0
2018,부산,부산영도구,여,30~39세,0,0,0
2018,부산,부산영도구,여,40~49세,0,0,0
2018,부산,부산영도구,여,50~59세,0,0,0
2018,부산,부산영도구,여,60~69세,57,1628,115708150
2018,부산,부산영도구,여,70~79세,334,22407,1674407940
2018,부산,부산영도구,여,80~89세,560,60910,4557006930
2018,부산,부산영도구,여,90~99세,140,21326,1585136370
2018,부산,부산영도구,여,100세 이상,0,0,0
2018,부산,부산중구,남,0~9세,0,0,0
2018,부산,부산중구,남,10~19세,0,0,0
2018,부산,부산중구,남,20~29세,0,0,0
2018,부산,부산중구,남,30~39세,0,0,0
2018,부산,부산중구,남,40~49세,0,0,0
2018,부산,부산중구,남,50~59세,0,0,0
2018,부산,부산중구,남,60~69세,32,2376,177331850
2018,부산,부산중구,남,70~79세,140,9348,724001090
2018,부산,부산중구,남,80~89세,106,8120,617429600
2018,부산,부산중구,남,90~99세,21,3046,222896710
2018,부산,부산중구,남,100세 이상,0,0,0
2018,부산,부산중구,여,0~9세,0,0,0
2018,부산,부산중구,여,10~19세,0,0,0
2018,부산,부산중구,여,20~29세,0,0,0
2018,부산,부산중구,여,30~39세,0,0,0
2018,부산,부산중구,여,40~49세,0,0,0
2018,부산,부산중구,여,50~59세,0,0,0
2018,부산,부산중구,여,60~69세,41,927,72870660
2018,부산,부산중구,여,70~79세,261,15044,1136751660
2018,부산,부산중구,여,80~89세,432,53671,3978651800
2018,부산,부산중구,여,90~99세,162,27668,2053584220
2018,부산,부산중구,여,100세 이상,0,0,0
2018,부산,부산해운대구,남,0~9세,0,0,0
2018,부산,부산해운대구,남,10~19세,0,0,0
2018,부산,부산해운대구,남,20~29세,0,0,0
2018,부산,부산해운대구,남,30~39세,0,0,0
2018,부산,부산해운대구,남,40~49세,0,0,0
2018,부산,부산해운대구,남,50~59세,16,957,73574240
2018,부산,부산해운대구,남,60~69세,101,5105,374813100
2018,부산,부산해운대구,남,70~79세,397,17574,1309738110
2018,부산,부산해운대구,남,80~89세,452,25791,1901396370
2018,부산,부산해운대구,남,90~99세,69,7059,522698170
2018,부산,부산해운대구,남,100세 이상,0,0,0
2018,부산,부산해운대구,여,0~9세,0,0,0
2018,부산,부산해운대구,여,10~19세,0,0,0
2018,부산,부산해운대구,여,20~29세,0,0,0
2018,부산,부산해운대구,여,30~39세,0,0,0
2018,부산,부산해운대구,여,40~49세,0,0,0
2018,부산,부산해운대구,여,50~59세,28,431,30651990
2018,부산,부산해운대구,여,60~69세,144,3306,236921310
2018,부산,부산해운대구,여,70~79세,758,35658,2758467260
2018,부산,부산해운대구,여,80~89세,1316,122140,9130503960
2018,부산,부산해운대구,여,90~99세,348,52419,3918739530
2018,부산,부산해운대구,여,100세 이상,0,0,0
2018,부산,부산사하구,남,0~9세,0,0,0
2018,부산,부산사하구,남,10~19세,0,0,0
2018,부산,부산사하구,남,20~29세,0,0,0
2018,부산,부산사하구,남,30~39세,0,0,0
2018,부산,부산사하구,남,40~49세,0,0,0
2018,부산,부산사하구,남,50~59세,15,3424,243329890
2018,부산,부산사하구,남,60~69세,110,11404,812648430
2018,부산,부산사하구,남,70~79세,418,36711,2661331210
2018,부산,부산사하구,남,80~89세,427,46315,3375061960
2018,부산,부산사하구,남,90~99세,61,8715,645938560
2018,부산,부산사하구,남,100세 이상,0,0,0
2018,부산,부산사하구,여,0~9세,0,0,0
2018,부산,부산사하구,여,10~19세,0,0,0
2018,부산,부산사하구,여,20~29세,0,0,0
2018,부산,부산사하구,여,30~39세,0,0,0
2018,부산,부산사하구,여,40~49세,0,0,0
2018,부산,부산사하구,여,50~59세,15,815,62499680
2018,부산,부산사하구,여,60~69세,113,4380,317362320
2018,부산,부산사하구,여,70~79세,741,67467,4941199560
2018,부산,부산사하구,여,80~89세,1584,253292,18655423960
2018,부산,부산사하구,여,90~99세,500,93993,6985955100
2018,부산,부산사하구,여,100세 이상,0,0,0
2018,부산,부산금정구,남,0~9세,0,0,0
2018,부산,부산금정구,남,10~19세,0,0,0
2018,부산,부산금정구,남,20~29세,0,0,0
2018,부산,부산금정구,남,30~39세,0,0,0
2018,부산,부산금정구,남,40~49세,0,0,0
2018,부산,부산금정구,남,50~59세,11,1406,107409150
2018,부산,부산금정구,남,60~69세,90,10597,824875450
2018,부산,부산금정구,남,70~79세,255,25653,1934677860
2018,부산,부산금정구,남,80~89세,347,39161,2960146290
2018,부산,부산금정구,남,90~99세,73,9177,686443080
2018,부산,부산금정구,남,100세 이상,0,0,0
2018,부산,부산금정구,여,0~9세,0,0,0
2018,부산,부산금정구,여,10~19세,0,0,0
2018,부산,부산금정구,여,20~29세,0,0,0
2018,부산,부산금정구,여,30~39세,0,0,0
2018,부산,부산금정구,여,40~49세,0,0,0
2018,부산,부산금정구,여,50~59세,12,534,39163440
2018,부산,부산금정구,여,60~69세,58,4861,380880540
2018,부산,부산금정구,여,70~79세,479,49994,3811517510
2018,부산,부산금정구,여,80~89세,1275,210198,15745441750
2018,부산,부산금정구,여,90~99세,468,92806,6969486340
2018,부산,부산금정구,여,100세 이상,13,2102,159763250
2018,부산,부산강서구,남,0~9세,0,0,0
2018,부산,부산강서구,남,10~19세,0,0,0
2018,부산,부산강서구,남,20~29세,0,0,0
2018,부산,부산강서구,남,30~39세,0,0,0
2018,부산,부산강서구,남,40~49세,0,0,0
2018,부산,부산강서구,남,50~59세,0,0,0
2018,부산,부산강서구,남,60~69세,0,0,0
2018,부산,부산강서구,남,70~79세,20,768,48079360
2018,부산,부산강서구,남,80~89세,28,1462,94745160
2018,부산,부산강서구,남,90~99세,0,0,0
2018,부산,부산강서구,남,100세 이상,0,0,0
2018,부산,부산강서구,여,0~9세,0,0,0
2018,부산,부산강서구,여,10~19세,0,0,0
2018,부산,부산강서구,여,20~29세,0,0,0
2018,부산,부산강서구,여,30~39세,0,0,0
2018,부산,부산강서구,여,40~49세,0,0,0
2018,부산,부산강서구,여,50~59세,0,0,0
2018,부산,부산강서구,여,60~69세,0,0,0
2018,부산,부산강서구,여,70~79세,38,1205,72157850
2018,부산,부산강서구,여,80~89세,137,6382,394987010
2018,부산,부산강서구,여,90~99세,38,2500,160906350
2018,부산,부산강서구,여,100세 이상,0,0,0
2018,부산,부산연제구,남,0~9세,0,0,0
2018,부산,부산연제구,남,10~19세,0,0,0
2018,부산,부산연제구,남,20~29세,0,0,0
2018,부산,부산연제구,남,30~39세,0,0,0
2018,부산,부산연제구,남,40~49세,0,0,0
2018,부산,부산연제구,남,50~59세,0,0,0
2018,부산,부산연제구,남,60~69세,90,8895,665969360
2018,부산,부산연제구,남,70~79세,271,17939,1306320840
2018,부산,부산연제구,남,80~89세,302,23911,1822811390
2018,부산,부산연제구,남,90~99세,62,6371,470751110
2018,부산,부산연제구,남,100세 이상,0,0,0
2018,부산,부산연제구,여,0~9세,0,0,0
2018,부산,부산연제구,여,10~19세,0,0,0
2018,부산,부산연제구,여,20~29세,0,0,0
2018,부산,부산연제구,여,30~39세,0,0,0
2018,부산,부산연제구,여,40~49세,0,0,0
2018,부산,부산연제구,여,50~59세,0,0,0
2018,부산,부산연제구,여,60~69세,79,4529,343021250
2018,부산,부산연제구,여,70~79세,498,34968,2624611940
2018,부산,부산연제구,여,80~89세,1106,151931,11307953370
2018,부산,부산연제구,여,90~99세,377,65465,4911294460
2018,부산,부산연제구,여,100세 이상,16,3273,238804730
2018,부산,부산수영구,남,0~9세,0,0,0
2018,부산,부산수영구,남,10~19세,0,0,0
2018,부산,부산수영구,남,20~29세,0,0,0
2018,부산,부산수영구,남,30~39세,0,0,0
2018,부산,부산수영구,남,40~49세,0,0,0
2018,부산,부산수영구,남,50~59세,10,629,48679020
2018,부산,부산수영구,남,60~69세,72,3451,263371610
2018,부산,부산수영구,남,70~79세,322,14812,1113602900
2018,부산,부산수영구,남,80~89세,343,23054,1773747670
2018,부산,부산수영구,남,90~99세,86,8485,648981980
2018,부산,부산수영구,남,100세 이상,0,0,0
2018,부산,부산수영구,여,0~9세,0,0,0
2018,부산,부산수영구,여,10~19세,0,0,0
2018,부산,부산수영구,여,20~29세,0,0,0
2018,부산,부산수영구,여,30~39세,0,0,0
2018,부산,부산수영구,여,40~49세,0,0,0
2018,부산,부산수영구,여,50~59세,12,78,6246720
2018,부산,부산수영구,여,60~69세,88,2604,202598320
2018,부산,부산수영구,여,70~79세,559,32780,2453138030
2018,부산,부산수영구,여,80~89세,1128,134222,10106338380
2018,부산,부산수영구,여,90~99세,349,53391,3998530800
2018,부산,부산수영구,여,100세 이상,13,2894,217845670
2018,부산,부산사상구,남,0~9세,0,0,0
2018,부산,부산사상구,남,10~19세,0,0,0
2018,부산,부산사상구,남,20~29세,0,0,0
2018,부산,부산사상구,남,30~39세,0,0,0
2018,부산,부산사상구,남,40~49세,0,0,0
2018,부산,부산사상구,남,50~59세,26,2747,199645490
2018,부산,부산사상구,남,60~69세,155,8427,618475520
2018,부산,부산사상구,남,70~79세,554,26744,1960294840
2018,부산,부산사상구,남,80~89세,433,31119,2257495370
2018,부산,부산사상구,남,90~99세,77,6907,501587040
2018,부산,부산사상구,남,100세 이상,0,0,0
2018,부산,부산사상구,여,0~9세,0,0,0
2018,부산,부산사상구,여,10~19세,0,0,0
2018,부산,부산사상구,여,20~29세,0,0,0
2018,부산,부산사상구,여,30~39세,0,0,0
2018,부산,부산사상구,여,40~49세,0,0,0
2018,부산,부산사상구,여,50~59세,14,984,70258510
2018,부산,부산사상구,여,60~69세,98,5379,391476330
2018,부산,부산사상구,여,70~79세,472,42389,3117717940
2018,부산,부산사상구,여,80~89세,1086,169210,12598159580
2018,부산,부산사상구,여,90~99세,312,58312,4322476880
2018,부산,부산사상구,여,100세 이상,10,1918,141791560
2018,부산,부산기장군,남,0~9세,0,0,0
2018,부산,부산기장군,남,10~19세,0,0,0
2018,부산,부산기장군,남,20~29세,0,0,0
2018,부산,부산기장군,남,30~39세,0,0,0
2018,부산,부산기장군,남,40~49세,0,0,0
2018,부산,부산기장군,남,50~59세,0,0,0
2018,부산,부산기장군,남,60~69세,40,1377,103357570
2018,부산,부산기장군,남,70~79세,152,7350,526302050
2018,부산,부산기장군,남,80~89세,140,8097,588958860
2018,부산,부산기장군,남,90~99세,22,1370,99906650
2018,부산,부산기장군,남,100세 이상,0,0,0
2018,부산,부산기장군,여,0~9세,0,0,0
2018,부산,부산기장군,여,10~19세,0,0,0
2018,부산,부산기장군,여,20~29세,0,0,0
2018,부산,부산기장군,여,30~39세,0,0,0
2018,부산,부산기장군,여,40~49세,0,0,0
2018,부산,부산기장군,여,50~59세,0,0,0
2018,부산,부산기장군,여,60~69세,47,1274,91901620
2018,부산,부산기장군,여,70~79세,252,14049,1028620940
2018,부산,부산기장군,여,80~89세,531,53445,3873571480
2018,부산,부산기장군,여,90~99세,185,19252,1379289530
