년도,시도,시군구,성별,환자수,입내원일수,요양급여비용
2021, 전남 , 구례군 , 여 ,753,67660,5371751560
2021, 전남 , 담양군 , 남 ,352,11813,951719240
2021, 전남 , 담양군 , 여 ,936,24171,1802972710
2021, 전남 , 무안군 , 남 ,437,21534,1758903720
2021, 전남 , 무안군 , 여 ,1200,66828,5312481400
2021, 전남 , 보성군 , 남 ,332,24236,1906505540
2021, 전남 , 보성군 , 여 ,1161,104738,8181707000
2021, 전남 , 신안군 , 남 ,187,10625,768977950
2021, 전남 , 신안군 , 여 ,568,42341,3117254930
2021, 전남 , 영광군 , 남 ,579,9725,773344650
2021, 전남 , 영광군 , 여 ,1521,29237,1874140720
2021, 전남 , 영암군 , 남 ,297,7103,600797050
2021, 전남 , 영암군 , 여 ,903,28188,2288225350
2021, 전남 , 완도군 , 남 ,69,341,22842630
2021, 전남 , 완도군 , 여 ,281,1611,123299170
2021, 전남 , 장성군 , 남 ,324,17414,1338483150
2021, 전남 , 장성군 , 여 ,848,59213,4607164740
2021, 전남 , 장흥군 , 남 ,470,9276,1438113780
2021, 전남 , 장흥군 , 여 ,1329,30129,4400129680
2021, 전남 , 진도군 , 남 ,66,1287,85995070
2021, 전남 , 진도군 , 여 ,221,4452,293207110
2021, 전남 , 함평군 , 남 ,153,5115,392432510
2021, 전남 , 함평군 , 여 ,531,25650,1967654590
2021, 전남 , 해남군 , 남 ,865,6203,608893650
2021, 전남 , 해남군 , 여 ,2481,31476,2571305250
2021, 전남 , 화순군 , 남 ,666,40462,3240853390
2021, 전남 , 화순군 , 여 ,1639,116440,9325440800
2021, 전남 , 나주시 , 남 ,774,88128,7290731300
2021, 전남 , 나주시 , 여 ,2194,269686,21862721680
2021, 전남 , 목포시 , 남 ,1791,61775,5032665330
2021, 전남 , 목포시 , 여 ,4396,254352,20366152850
2021, 전남 , 순천시 , 남 ,1504,44427,3742290370
2021, 전남 , 순천시 , 여 ,3942,175593,14297366760
2021, 전남 , 여수시 , 남 ,1225,57621,4846922260
2021, 전남 , 여수시 , 여 ,3219,244709,20215019820
2021, 전남 , 광양시 , 남 ,443,15793,1229782250
2021, 전남 , 광양시 , 여 ,1401,60733,4670421830
2021, 경북 , 고령군 , 남 ,151,5428,372930570
2021, 경북 , 고령군 , 여 ,407,18321,1258825970
2021, 경북 , 군위군 , 남 ,90,385,13108450
2021, 경북 , 군위군 , 여 ,220,994,30059210
2021, 경북 , 봉화군 , 남 ,186,4451,312356780
2021, 경북 , 봉화군 , 여 ,581,23432,1718911420
2021, 경북 , 성주군 , 남 ,203,18703,1492803950
2021, 경북 , 성주군 , 여 ,651,85629,6800851920
2021, 경북 , 영덕군 , 남 ,282,8132,574263770
2021, 경북 , 영덕군 , 여 ,842,21915,1495049940
2021, 경북 , 영양군 , 남 ,88,448,7213000
2021, 경북 , 영양군 , 여 ,309,1552,28581200
2021, 경북 , 예천군 , 남 ,415,11770,905261160
2021, 경북 , 예천군 , 여 ,975,46931,3626347180
2021, 경북 , 울릉군 , 남 ,16,70,8507120
2021, 경북 , 울릉군 , 여 ,41,1257,81479040
2021, 경북 , 울진군 , 남 ,166,2837,197040540
2021, 경북 , 울진군 , 여 ,504,7001,464881070
2021, 경북 , 의성군 , 남 ,480,18363,1287699980
2021, 경북 , 의성군 , 여 ,1137,62588,4352041330
2021, 경북 , 청도군 , 남 ,346,5890,447462390
2021, 경북 , 청도군 , 여 ,908,18423,1418777350
2021, 경북 , 청송군 , 남 ,73,327,7506720
2021, 경북 , 청송군 , 여 ,218,1226,55772470
2021, 경북 , 칠곡군 , 남 ,359,20520,1585067270
2021, 경북 , 칠곡군 , 여 ,932,48687,3714688540
2021, 경북 , 경주시 , 남 ,1276,64181,5083416720
2021, 경북 , 경주시 , 여 ,3080,237779,18578523910
2021, 경북 , 구미시 , 남 ,1219,35531,2788973640
2021, 경북 , 구미시 , 여 ,3628,114792,8566113860
2021, 경북 , 김천시 , 남 ,779,26499,2023052700
2021, 경북 , 김천시 , 여 ,2063,72882,5416560810
2021, 경북 , 안동시 , 남 ,1539,54984,4511108780
2021, 경북 , 안동시 , 여 ,3623,175673,14071970610
2021, 경북 , 영주시 , 남 ,768,26327,2038334050
2021, 경북 , 영주시 , 여 ,1930,75785,5782719990
2021, 경북 , 영천시 , 남 ,803,18465,1499933120
2021, 경북 , 영천시 , 여 ,1748,52989,4149968120
2021, 경북 , 포항남구 , 남 ,1191,25823,2222827270
2021, 경북 , 포항남구 , 여 ,2805,102843,8299787380
2021, 경북 , 포항북구 , 남 ,1164,110370,8842365130
2021, 경북 , 포항북구 , 여 ,3004,386631,31025054630
2021, 경북 , 문경시 , 남 ,633,9595,708423330
2021, 경북 , 문경시 , 여 ,1616,33551,2442187230
2021, 경북 , 상주시 , 남 ,341,8019,631344420
2021, 경북 , 상주시 , 여 ,949,35217,2711607060
2021, 경북 , 경산시 , 남 ,1794,51606,4041534960
2021, 경북 , 경산시 , 여 ,4535,158017,12077885130
2021, 경남 , 거창군 , 남 ,468,8523,564703290
2021, 경남 , 거창군 , 여 ,1393,44629,3167821720
2021, 경남 , 고성군 , 남 ,325,13036,1017252930
2021, 경남 , 고성군 , 여 ,1148,53587,4202650490
2021, 경남 , 남해군 , 남 ,334,4303,298394080
2021, 경남 , 남해군 , 여 ,947,18292,1315696760
2021, 경남 , 산청군 , 남 ,153,5813,428501740
2021, 경남 , 산청군 , 여 ,502,13992,989665700
2021, 경남 , 의령군 , 남 ,167,8704,653359150
2021, 경남 , 의령군 , 여 ,520,34151,2617216580
2021, 경남 , 창녕군 , 남 ,348,17101,1361359840
2021, 경남 , 창녕군 , 여 ,929,73027,5720262820
2021, 경남 , 하동군 , 남 ,312,6787,482889040
2021, 경남 , 하동군 , 여 ,908,14131,856693320
2021, 경남 , 함안군 , 남 ,424,18508,1500220310
2021, 경남 , 함안군 , 여 ,1405,64292,4930105850
2021, 경남 , 함양군 , 남 ,341,1778,149481390
2021, 경남 , 함양군 , 여 ,1138,6288,505702590
2021, 경남 , 합천군 , 남 ,381,10288,712527510
2021, 경남 , 합천군 , 여 ,1098,37622,2676624050
2021, 경남 , 김해시 , 남 ,1495,120323,9664376290
2021, 경남 , 김해시 , 여 ,4365,510023,40739339340
2021, 경남 , 사천시 , 남 ,580,30295,2379926420
2021, 경남 , 사천시 , 여 ,1728,103679,7858302100
2021, 경남 , 진주시 , 남 ,1658,38491,3038293670
2021, 경남 , 진주시 , 여 ,4412,119885,9214480750
2021, 경남 , 창원마산회원구 , 남 ,749,23871,1844302190
2021, 경남 , 창원마산회원구 , 여 ,2277,151262,11877439390
2021, 경남 , 창원마산합포구 , 남 ,1273,66211,5341688950
2021, 경남 , 창원마산합포구 , 여 ,3210,233014,17942032130
2021, 경남 , 창원진해구 , 남 ,494,25480,2040190550
2021, 경남 , 창원진해구 , 여 ,1478,116219,9164295770
2021, 경남 , 창원의창구 , 남 ,1019,47139,3788318700
2021, 경남 , 창원의창구 , 여 ,3088,211574,16665595880
2021, 경남 , 창원성산구 , 남 ,284,8356,778970060
2021, 경남 , 창원성산구 , 여 ,682,15314,1386154310
2021, 경남 , 통영시 , 남 ,664,14159,1108749520
2021, 경남 , 통영시 , 여 ,1595,56430,4283241720
2021, 경남 , 밀양시 , 남 ,491,11207,819315720
2021, 경남 , 밀양시 , 여 ,1540,53529,3869416130
2021, 경남 , 거제시 , 남 ,457,11467,873307250
2021, 경남 , 거제시 , 여 ,1318,51938,3889221880
2021, 경남 , 양산시 , 남 ,1333,84881,6902915650
2021, 경남 , 양산시 , 여 ,2965,236627,18655746020
2021, 제주 , 서귀포시 , 남 ,473,2893,103046130
2021, 제주 , 서귀포시 , 여 ,1463,10237,381349730
2021, 제주 , 제주시 , 남 ,1759,20346,1558313430
2021, 제주 , 제주시 , 여 ,4581,73556,5384585660
2021, 세종 , 세종시 , 남 ,588,15826,1146133960
2021, 세종 , 세종시 , 여 ,1516,58916,4391422370
2022, 서울 , 강남구 , 남 ,1618,7414,809995860
2022, 서울 , 강남구 , 여 ,3318,18226,1906906460
2022, 서울 , 강동구 , 남 ,3002,34290,3124974370
2022, 서울 , 강동구 , 여 ,3844,66234,5629452840
2022, 서울 , 강서구 , 남 ,942,11805,1042248120
2022, 서울 , 강서구 , 여 ,2317,42448,3264509360
2022, 서울 , 관악구 , 남 ,485,5075,396040150
2022, 서울 , 관악구 , 여 ,1161,18111,1299997090
2022, 서울 , 구로구 , 남 ,1016,18439,1837882370
2022, 서울 , 구로구 , 여 ,2301,48653,4402284200
2022, 서울 , 도봉구 , 남 ,983,13032,1092904140
2022, 서울 , 도봉구 , 여 ,2137,38338,3152711180
2022, 서울 , 동대문구 , 남 ,1184,14155,1428439360
2022, 서울 , 동대문구 , 여 ,2570,50766,4930083320
2022, 서울 , 동작구 , 남 ,1298,7748,651760390
2022, 서울 , 동작구 , 여 ,2765,21007,1672816830
2022, 서울 , 마포구 , 남 ,367,3752,269395470
2022, 서울 , 마포구 , 여 ,824,8337,534109940
2022, 서울 , 서대문구 , 남 ,1501,15279,1521296190
2022, 서울 , 서대문구 , 여 ,2921,38991,3533307310
2022, 서울 , 성동구 , 남 ,627,8397,846392600
2022, 서울 , 성동구 , 여 ,1474,22703,1950192890
2022, 서울 , 성북구 , 남 ,1250,12454,1259010700
2022, 서울 , 성북구 , 여 ,2443,36824,3239642360
2022, 서울 , 영등포구 , 남 ,1567,23168,2365977490
2022, 서울 , 영등포구 , 여 ,3421,79212,7165240990
2022, 서울 , 용산구 , 남 ,369,1390,127015640
2022, 서울 , 용산구 , 여 ,886,3496,210050590
2022, 서울 , 은평구 , 남 ,1220,18356,1706139730
2022, 서울 , 은평구 , 여 ,2913,54256,4810475620
2022, 서울 , 종로구 , 남 ,1599,6000,709067530
2022, 서울 , 종로구 , 여 ,3315,12608,1398149800
2022, 서울 , 중구 , 남 ,357,1444,106829540
2022, 서울 , 중구 , 여 ,716,2970,194919080
2022, 서울 , 송파구 , 남 ,885,8502,756156920
2022, 서울 , 송파구 , 여 ,1932,48252,4089485500
2022, 서울 , 중랑구 , 남 ,1171,5615,394602510
2022, 서울 , 중랑구 , 여 ,2279,19254,1315038130
2022, 서울 , 양천구 , 남 ,754,5682,553731590
2022, 서울 , 양천구 , 여 ,1842,20043,1657501770
2022, 서울 , 서초구 , 남 ,1156,11900,1204398260
2022, 서울 , 서초구 , 여 ,2597,38799,3583714270
2022, 서울 , 노원구 , 남 ,1437,13504,1236186990
2022, 서울 , 노원구 , 여 ,3650,48049,4174863290
2022, 서울 , 광진구 , 남 ,1048,5448,527546690
2022, 서울 , 광진구 , 여 ,2408,23312,2069205710
2022, 서울 , 강북구 , 남 ,552,14960,1229516440
2022, 서울 , 강북구 , 여 ,1366,42688,3400013010
2022, 서울 , 금천구 , 남 ,355,14025,1384982300
2022, 서울 , 금천구 , 여 ,958,33075,3340223670
2022, 부산 , 부산남구 , 남 ,662,37509,3110992520
2022, 부산 , 부산남구 , 여 ,1611,141707,11708218050
2022, 부산 , 부산동구 , 남 ,914,28220,2389192800
2022, 부산 , 부산동구 , 여 ,1949,83406,6766348630
2022, 부산 , 부산동래구 , 남 ,1268,71531,5971029350
2022, 부산 , 부산동래구 , 여 ,3321,263200,21658365740
2022, 부산 , 부산진구 , 남 ,1645,53895,4594846550
2022, 부산 , 부산진구 , 여 ,3967,241822,19865559760
2022, 부산 , 부산북구 , 남 ,867,54087,4325276140
2022, 부산 , 부산북구 , 여 ,2464,224943,17983099800
2022, 부산 , 부산서구 , 남 ,1631,28827,2403413890
2022, 부산 , 부산서구 , 여 ,3452,104694,8207187020
2022, 부산 , 부산영도구 , 남 ,492,32165,2650138810
2022, 부산 , 부산영도구 , 여 ,1199,118524,9673039040
2022, 부산 , 부산중구 , 남 ,272,17020,1413695420
2022, 부산 , 부산중구 , 여 ,716,67374,5523916840
2022, 부산 , 부산해운대구 , 남 ,1287,47299,3884165640
2022, 부산 , 부산해운대구 , 여 ,3272,188155,15290565270
2022, 부산 , 부산사하구 , 남 ,919,90077,7181733640
2022, 부산 , 부산사하구 , 여 ,2650,336571,26584249130
2022, 부산 , 부산금정구 , 남 ,781,76010,6285751170
2022, 부산 , 부산금정구 , 여 ,2046,296750,23964925960
2022, 부산 , 부산강서구 , 남 ,70,387,23644760
2022, 부산 , 부산강서구 , 여 ,200,1158,52076940
2022, 부산 , 부산연제구 , 남 ,754,67680,5531720850
2022, 부산 , 부산연제구 , 여 ,1853,225652,18384160310
2022, 부산 , 부산수영구 , 남 ,935,52896,4327422500
2022, 부산 , 부산수영구 , 여 ,2479,234024,18849133310
2022, 부산 , 부산사상구 , 남 ,1500,76119,6185655020
2022, 부산 , 부산사상구 , 여 ,1995,236744,19280541770
2022, 부산 , 부산기장군 , 남 ,608,21531,1717955740
2022, 부산 , 부산기장군 , 여 ,1493,94136,7472638570
2022, 인천 , 인천미추홀구 , 남 ,1291,31535,2595306300
2022, 인천 , 인천미추홀구 , 여 ,2804,92250,7310982510
2022, 인천 , 인천동구 , 남 ,470,2733,104324820
2022, 인천 , 인천동구 , 여 ,1131,7784,192419840
2022, 인천 , 인천부평구 , 남 ,1300,19451,1749716500
2022, 인천 , 인천부평구 , 여 ,3025,54880,4197243850
2022, 인천 , 인천중구 , 남 ,670,13618,1181268730
2022, 인천 , 인천중구 , 여 ,1454,37646,2999357340
2022, 인천 , 인천서구 , 남 ,1374,41689,3477850280
2022, 인천 , 인천서구 , 여 ,3594,92973,7173881640
2022, 인천 , 인천남동구 , 남 ,1848,60307,5009585070
2022, 인천 , 인천남동구 , 여 ,4644,118083,9258818900
2022, 인천 , 인천연수구 , 남 ,466,18409,1585020950
2022, 인천 , 인천연수구 , 여 ,1330,52720,4378034960
2022, 인천 , 인천계양구 , 남 ,1042,32435,2762727600
2022, 인천 , 인천계양구 , 여 ,2622,78560,5953164270
2022, 인천 , 인천강화군 , 남 ,498,6272,437343130
2022, 인천 , 인천강화군 , 여 ,1254,16605,1004744540
2022, 인천 , 인천옹진군 , 남 ,14,23,2059180
2022, 인천 , 인천옹진군 , 여 ,27,45,3716210
2022, 대구 , 대구남구 , 남 ,1291,27891,2410123650
2022, 대구 , 대구남구 , 여 ,3342,113410,9439177420
2022, 대구 , 대구동구 , 남 ,2250,39722,2946056010
2022, 대구 , 대구동구 , 여 ,5860,131782,9607733080
2022, 대구 , 대구북구 , 남 ,1603,39908,3283721320
2022, 대구 , 대구북구 , 여 ,4580,124125,9978342500
2022, 대구 , 대구서구 , 남 ,1041,47524,4014448090
2022, 대구 , 대구서구 , 여 ,2684,154700,12577611680
2022, 대구 , 대구수성구 , 남 ,1293,38961,3273530240
2022, 대구 , 대구수성구 , 여 ,3420,146638,12042569210
2022, 대구 , 대구중구 , 남 ,770,5640,416985600
2022, 대구 , 대구중구 , 여 ,1622,18076,1193655590
2022, 대구 , 대구달서구 , 남 ,2710,48351,4019633130
2022, 대구 , 대구달서구 , 여 ,6042,167621,13307220350
2022, 대구 , 대구달성군 , 남 ,539,38889,3170099020
2022, 대구 , 대구달성군 , 여 ,1508,143003,11473819600
2022, 광주 , 광주동구 , 남 ,1259,46653,4250117110
2022, 광주 , 광주동구 , 여 ,2773,161298,13695226520
2022, 광주 , 광주북구 , 남 ,2269,108994,9368404740
2022, 광주 , 광주북구 , 여 ,6099,344694,28684625690
2022, 광주 , 광주서구 , 남 ,605,33878,2783222140
2022, 광주 , 광주서구 , 여 ,1725,133545,10916476430
2022, 광주 , 광주광산구 , 남 ,1987,116971,9924705610
2022, 광주 , 광주광산구 , 여 ,4247,362622,29626283970
2022, 광주 , 광주남구 , 남 ,890,52812,4375134680
2022, 광주 , 광주남구 , 여 ,2136,196929,16406417200
2022, 대전 , 대전유성구 , 남 ,768,33391,2775485310
2022, 대전 , 대전유성구 , 여 ,2232,118566,9627788870
2022, 대전 , 대전대덕구 , 남 ,1218,13506,1066273840
2022, 대전 , 대전대덕구 , 여 ,1614,29244,2127851920
2022, 대전 , 대전서구 , 남 ,1465,25502,1953720060
2022, 대전 , 대전서구 , 여 ,3881,97522,7162568530
2022, 대전 , 대전동구 , 남 ,1080,51341,4090799650
2022, 대전 , 대전동구 , 여 ,2564,183409,14577127750
2022, 대전 , 대전중구 , 남 ,1729,32816,2854755880
2022, 대전 , 대전중구 , 여 ,3867,103612,8184064460
2022, 울산 , 울산남구 , 남 ,1414,60544,4945980210
2022, 울산 , 울산남구 , 여 ,3762,258223,20414948070
2022, 울산 , 울산동구 , 남 ,503,19325,1643054440
2022, 울산 , 울산동구 , 여 ,1072,75389,6246382110
2022, 울산 , 울산중구 , 남 ,838,15655,1253083690
2022, 울산 , 울산중구 , 여 ,1972,56417,4523786550
2022, 울산 , 울산북구 , 남 ,367,22975,1780514290
2022, 울산 , 울산북구 , 여 ,1148,95820,7481018870
2022, 울산 , 울산울주군 , 남 ,420,46022,3863412930
2022, 울산 , 울산울주군 , 여 ,1278,151557,12352377490
2022, 경기 , 가평군 , 남 ,277,2517,169989300
2022, 경기 , 가평군 , 여 ,573,2306,110263270
2022, 경기 , 양평군 , 남 ,672,15483,1133893120
2022, 경기 , 양평군 , 여 ,1617,38519,2566831150
2022, 경기 , 연천군 , 남 ,223,1379,82020580
2022, 경기 , 연천군 , 여 ,521,3614,216158450
2022, 경기 , 광명시 , 남 ,859,10401,913321270
2022, 경기 , 광명시 , 여 ,1688,40182,3343906860
2022, 경기 , 동두천시 , 남 ,541,30668,2588382030
2022, 경기 , 동두천시 , 여 ,1161,90752,7183674550
2022, 경기 , 부천시 , 남 ,2804,102200,8869716700
2022, 경기 , 부천시 , 여 ,6515,241626,19743321670
2022, 경기 , 성남수정구 , 남 ,568,23608,2025611680
2022, 경기 , 성남수정구 , 여 ,1227,42292,3525057580
2022, 경기 , 성남중원구 , 남 ,390,6723,495617410
2022, 경기 , 성남중원구 , 여 ,973,25020,1870885540
2022, 경기 , 성남분당구 , 남 ,2438,20234,1870741530
2022, 경기 , 성남분당구 , 여 ,5867,52687,4459854410
2022, 경기 , 수원권선구 , 남 ,513,12441,1207689760
2022, 경기 , 수원권선구 , 여 ,1018,24502,1906887700
2022, 경기 , 수원장안구 , 남 ,1011,17202,1386636890
2022, 경기 , 수원장안구 , 여 ,2655,58890,4740625930
2022, 경기 , 수원팔달구 , 남 ,1858,14298,1223159640
2022, 경기 , 수원팔달구 , 여 ,4045,45161,3367375440
2022, 경기 , 수원영통구 , 남 ,1277,20126,1749107820
2022, 경기 , 수원영통구 , 여 ,3155,59557,4554425610
2022, 경기 , 안양만안구 , 남 ,1126,12138,939665230
2022, 경기 , 안양만안구 , 여 ,2657,42261,3119532880
2022, 경기 , 안양동안구 , 남 ,696,3343,370089670
2022, 경기 , 안양동안구 , 여 ,1525,6830,697489910
2022, 경기 , 의정부시 , 남 ,2858,28480,2338751620
2022, 경기 , 의정부시 , 여 ,6109,66132,4713851990
2022, 경기 , 과천시 , 남 ,40,147,4698250
2022, 경기 , 과천시 , 여 ,110,387,10184660
2022, 경기 , 구리시 , 남 ,896,11061,1087878710
2022, 경기 , 구리시 , 여 ,1741,35681,3254907260
2022, 경기 , 안산단원구 , 남 ,1188,31109,2630285120
2022, 경기 , 안산단원구 , 여 ,3018,98882,7787289110
2022, 경기 , 안산상록구 , 남 ,1001,21453,1726258360
2022, 경기 , 안산상록구 , 여 ,2861,68036,4972850770
2022, 경기 , 평택시 , 남 ,1557,24731,2013045130
2022, 경기 , 평택시 , 여 ,3648,68111,5391314170
2022, 경기 , 하남시 , 남 ,296,6307,533653390
2022, 경기 , 하남시 , 여 ,938,30394,2563980610
2022, 경기 , 군포시 , 남 ,676,11555,883010640
2022, 경기 , 군포시 , 여 ,1662,33132,2433742590
2022, 경기 , 남양주시 , 남 ,2027,33988,2512866880
2022, 경기 , 남양주시 , 여 ,5391,122045,8726731320
2022, 경기 , 의왕시 , 남 ,496,26365,2187222600
2022, 경기 , 의왕시 , 여 ,1315,66667,5345627650
2022, 경기 , 시흥시 , 남 ,1424,39340,3264292190
2022, 경기 , 시흥시 , 여 ,3714,130753,10486834770
2022, 경기 , 오산시 , 남 ,563,14894,1144701260
2022, 경기 , 오산시 , 여 ,1490,36123,2748087040
2022, 경기 , 고양덕양구 , 남 ,1343,29720,2402647510
2022, 경기 , 고양덕양구 , 여 ,3546,70089,4784094700
2022, 경기 , 고양일산서구 , 남 ,1018,23896,1987619010
2022, 경기 , 고양일산서구 , 여 ,1900,64612,5429777820
2022, 경기 , 고양일산동구 , 남 ,2753,51768,4213542460
2022, 경기 , 고양일산동구 , 여 ,6746,140070,11043366930
2022, 경기 , 용인기흥구 , 남 ,1250,61760,5695162110
2022, 경기 , 용인기흥구 , 여 ,2506,148325,12927815890
2022, 경기 , 용인수지구 , 남 ,400,7376,668411950
2022, 경기 , 용인수지구 , 여 ,898,23637,1926720520
2022, 경기 , 용인처인구 , 남 ,548,9706,792551260
2022, 경기 , 용인처인구 , 여 ,1342,30251,2362036800
2022, 경기 , 이천시 , 남 ,520,29663,2412349700
2022, 경기 , 이천시 , 여 ,1255,68101,5228145840
2022, 경기 , 파주시 , 남 ,1457,63072,5069908240
2022, 경기 , 파주시 , 여 ,3421,178791,14110839130
2022, 경기 , 김포시 , 남 ,1347,21900,1780697280
2022, 경기 , 김포시 , 여 ,2989,54149,4066451180
2022, 경기 , 안성시 , 남 ,782,20809,1539548480
2022, 경기 , 안성시 , 여 ,2099,72982,5331470190
2022, 경기 , 화성시 , 남 ,1233,24717,1890223140
2022, 경기 , 화성시 , 여 ,3262,74834,5443816310
2022, 경기 , 광주시 , 남 ,671,14535,1194222760
2022, 경기 , 광주시 , 여 ,1678,43087,3363997540
2022, 경기 , 양주시 , 남 ,758,37155,2930375500
2022, 경기 , 양주시 , 여 ,1596,65211,4906627570
2022, 경기 , 포천시 , 남 ,605,8949,627725100
2022, 경기 , 포천시 , 여 ,1494,25933,1823891470
2022, 경기 , 여주시 , 남 ,517,19002,1467530570
2022, 경기 , 여주시 , 여 ,1387,70203,5373511290
2022, 강원 , 고성군 , 남 ,30,106,715380
2022, 강원 , 고성군 , 여 ,72,250,1991850
2022, 강원 , 양구군 , 남 ,42,145,4250240
2022, 강원 , 양구군 , 여 ,140,725,13612090
2022, 강원 , 양양군 , 남 ,21,51,468630
2022, 강원 , 양양군 , 여 ,51,193,1424670
2022, 강원 , 영월군 , 남 ,202,921,32954210
2022, 강원 , 영월군 , 여 ,505,2373,57717600
2022, 강원 , 인제군 , 남 ,16,69,1152480
2022, 강원 , 인제군 , 여 ,39,112,2452050
2022, 강원 , 정선군 , 남 ,29,133,7318740
2022, 강원 , 정선군 , 여 ,91,611,16004240
2022, 강원 , 철원군 , 남 ,185,4117,318432900
2022, 강원 , 철원군 , 여 ,398,11804,906140770
2022, 강원 , 평창군 , 남 ,169,2340,168229760
2022, 강원 , 평창군 , 여 ,402,6591,481452910
2022, 강원 , 홍천군 , 남 ,249,3100,193485760
2022, 강원 , 홍천군 , 여 ,656,11481,734986190
2022, 강원 , 화천군 , 남 ,17,72,1097160
2022, 강원 , 화천군 , 여 ,46,159,2756250
2022, 강원 , 횡성군 , 남 ,271,1743,112938820
2022, 강원 , 횡성군 , 여 ,653,4341,180012030
2022, 강원 , 강릉시 , 남 ,1131,8138,565559890
2022, 강원 , 강릉시 , 여 ,2633,19620,1100202920
2022, 강원 , 동해시 , 남 ,431,8236,625221980
2022, 강원 , 동해시 , 여 ,1102,35636,2451513080
2022, 강원 , 속초시 , 남 ,367,7811,578626500
2022, 강원 , 속초시 , 여 ,1004,20026,1467721480
2022, 강원 , 원주시 , 남 ,1413,18540,1660865990
2022, 강원 , 원주시 , 여 ,3413,48292,3870185360
2022, 강원 , 춘천시 , 남 ,1177,23011,1820803170
2022, 강원 , 춘천시 , 여 ,2800,69573,5262455160
2022, 강원 , 태백시 , 남 ,157,1378,72875440
2022, 강원 , 태백시 , 여 ,395,4024,182295700
2022, 강원 , 삼척시 , 남 ,295,2595,159526390
2022, 강원 , 삼척시 , 여 ,764,8175,501105320
2022, 충북 , 괴산군 , 남 ,232,788,59115820
2022, 충북 , 괴산군 , 여 ,582,2280,125695610
2022, 충북 , 단양군 , 남 ,97,4331,339800160
2022, 충북 , 단양군 , 여 ,288,11705,891225090
2022, 충북 , 보은군 , 남 ,272,8836,713446390
2022, 충북 , 보은군 , 여 ,630,22120,1725011290
2022, 충북 , 영동군 , 남 ,401,14203,1099911940
2022, 충북 , 영동군 , 여 ,1073,57786,4524791190
2022, 충북 , 옥천군 , 남 ,394,7570,626218390
2022, 충북 , 옥천군 , 여 ,1001,24744,2030986950
2022, 충북 , 음성군 , 남 ,419,6638,561576870
2022, 충북 , 음성군 , 여 ,997,14528,944710230
2022, 충북 , 진천군 , 남 ,349,6845,525546950
2022, 충북 , 진천군 , 여 ,828,18897,1422963660
2022, 충북 , 증평군 , 남 ,234,3111,158566240
2022, 충북 , 증평군 , 여 ,620,10907,606723700
2022, 충북 , 청주상당구 , 남 ,990,8501,515424110
2022, 충북 , 청주상당구 , 여 ,2285,17032,865091510
2022, 충북 , 청주흥덕구 , 남 ,729,5108,298318500
2022, 충북 , 청주흥덕구 , 여 ,1912,17693,1069122360
2022, 충북 , 청주청원구 , 남 ,621,6792,500854080
2022, 충북 , 청주청원구 , 여 ,1710,17607,1134317210
2022, 충북 , 청주서원구 , 남 ,959,17503,1398870520
2022, 충북 , 청주서원구 , 여 ,2590,66509,4861474140
2022, 충북 , 충주시 , 남 ,982,23581,1857263890
2022, 충북 , 충주시 , 여 ,2414,83839,6540433560
2022, 충북 , 제천시 , 남 ,667,14460,1134050800
2022, 충북 , 제천시 , 여 ,1526,45154,3377016620
2022, 충남 , 금산군 , 남 ,569,13695,1056926070
2022, 충남 , 금산군 , 여 ,1363,51405,3918991750
2022, 충남 , 부여군 , 남 ,843,25939,2127113700
2022, 충남 , 부여군 , 여 ,2008,71013,5743293890
2022, 충남 , 서천군 , 남 ,554,30791,2279301460
2022, 충남 , 서천군 , 여 ,1271,80370,5982103030
2022, 충남 , 예산군 , 남 ,548,3794,192152600
2022, 충남 , 예산군 , 여 ,1318,9722,448142450
2022, 충남 , 청양군 , 남 ,264,7047,523638040
2022, 충남 , 청양군 , 여 ,590,25009,1923835920
2022, 충남 , 홍성군 , 남 ,979,23497,1878639680
2022, 충남 , 홍성군 , 여 ,2306,73022,5782402310
2022, 충남 , 태안군 , 남 ,240,6739,512972130
2022, 충남 , 태안군 , 여 ,641,15703,1113484130
2022, 충남 , 천안서북구 , 남 ,986,23194,1734211450
2022, 충남 , 천안서북구 , 여 ,2707,59520,4191684350
2022, 충남 , 천안동남구 , 남 ,1580,36077,3175202270
2022, 충남 , 천안동남구 , 여 ,3465,113996,9461982140
2022, 충남 , 공주시 , 남 ,979,35227,2889118620
2022, 충남 , 공주시 , 여 ,2589,109922,8773534250
2022, 충남 , 보령시 , 남 ,462,3969,182945710
2022, 충남 , 보령시 , 여 ,1073,11677,588526750
2022, 충남 , 아산시 , 남 ,1045,23382,1765614100
2022, 충남 , 아산시 , 여 ,2428,83489,6331733710
2022, 충남 , 서산시 , 남 ,908,8082,489203880
2022, 충남 , 서산시 , 여 ,2114,26065,1645131920
2022, 충남 , 논산시 , 남 ,1233,57787,4571706330
2022, 충남 , 논산시 , 여 ,3344,178184,13786996160
2022, 충남 , 계룡시 , 남 ,27,4016,328126090
2022, 충남 , 계룡시 , 여 ,66,8890,730190000
2022, 충남 , 당진시 , 남 ,1062,22987,1532534410
2022, 충남 , 당진시 , 여 ,2671,53092,3430091660
2022, 전북 , 고창군 , 남 ,557,16960,1177531860
2022, 전북 , 고창군 , 여 ,1690,55982,3854415340
2022, 전북 , 무주군 , 남 ,193,891,17458640
